SITE_NAME|INVOICE_NAME|BEGIN|END|KWH_PERIOD|PERIOD_EUR
13292_GEO (0252KO)|7293422362|01/05/2020|31/05/2020|1 300|177,67
13292_GEO (0252KO)|7292712403|01/06/2020|30/06/2020|1 291|176,47
13292_GEO (0252KO)|7292714655|01/07/2020|31/07/2020|1 347|183,89
13292_GEO (0252KO)|7293774998|01/08/2020|31/08/2020|1 363|186,01
13292_GEO (0252KO)|7294429343|01/09/2020|30/09/2020|1 288|176,08
13292_GEO (0252KO)|7294130727|01/10/2020|31/10/2020|1 412|192,50
13292_GEO (0252KO)|7294332763|01/11/2020|30/11/2020|1 337|182,57
13294_GEO (0253BB)|1300082549|01/01/2018|31/01/2018|2 413|312,53
13294_GEO (0253BB)|1300082549|01/02/2018|28/02/2018|2 236|290,03
13294_GEO (0253BB)|1300082549|01/03/2018|31/03/2018|2 407|311,75
13294_GEO (0253BB)|1300082549|01/04/2018|30/04/2018|2 248|293,11
13294_GEO (0253BB)|1300082549|01/05/2018|31/05/2018|2 355|307,13
13294_GEO (0253BB)|1300082549|01/06/2018|30/06/2018|2 290|299,10
13294_GEO (0253BB)|1300082549|01/07/2018|31/07/2018|2 385|311,64
13294_GEO (0253BB)|1300082549|01/08/2018|31/08/2018|2 422|317,10
13294_GEO (0253BB)|1300082549|01/09/2018|30/09/2018|2 264|297,44
13294_GEO (0253BB)|1300082549|01/10/2018|31/10/2018|2 308|302,37
13294_GEO (0253BB)|1300082549|01/11/2018|30/11/2018|2 268|296,80
13294_GEO (0253BB)|1300082549|01/12/2018|31/12/2018|2 489|324,01
13294_GEO (0253BB)|1300082549|01/01/2019|31/01/2019|2 540|315,38
13294_GEO (0253BB)|1300082549|01/02/2019|28/02/2019|2 175|271,56
13294_GEO (0253BB)|1300082549|01/03/2019|31/03/2019|2 323|289,82
13294_GEO (0253BB)|1300082549|01/04/2019|30/04/2019|2 232|279,66
13294_GEO (0253BB)|1300082549|01/05/2019|31/05/2019|2 307|288,76
13294_GEO (0253BB)|1300082549|01/06/2019|30/06/2019|2 340|294,59
13294_GEO (0253BB)|1300082549|01/07/2019|31/07/2019|2 372|297,65
13294_GEO (0253BB)|1300082549|01/08/2019|31/08/2019|2 399|301,35
13294_GEO (0253BB)|#|01/09/2019|30/09/2019|2 249|281,94
13294_GEO (0253BB)|1300082549|01/10/2019|31/10/2019|2 309|288,77
13294_GEO (0253BB)|1300082549|01/11/2019|30/11/2019|2 225|278,53
13294_GEO (0253BB)|9200080633|01/12/2019|31/12/2019|2 428|302,04
13294_GEO (0253BB)|1300082549|01/01/2020|31/01/2020|2 515|388,37
13294_GEO (0253BB)|1300082549|01/02/2020|29/02/2020|2 221|345,90
13294_GEO (0253BB)|1300082549|01/03/2020|31/03/2020|2 337|364,35
13294_GEO (0253BB)|1300082549|01/04/2020|30/04/2020|2 237|349,33
13294_GEO (0253BB)|1300082549|01/05/2020|31/05/2020|2 276|345,27
13294_GEO (0253BB)|1300082549|01/06/2020|30/06/2020|2 260|325,07
13294_GEO (0253BB)|#|01/07/2020|31/07/2020|2 490|357,46
13294_GEO (0253BB)|1300082549|01/08/2020|31/08/2020|2 516|360,95
13294_GEO (0253BB)|1300082549|01/09/2020|30/09/2020|2 396|343,81
13294_GEO (0253BB)|1300082549|01/10/2020|31/10/2020|2 443|349,85
13294_GEO (0253BB)|1300082549|01/11/2020|30/11/2020|2 333|323,10
13295_GEO (0253BR)|7230729120|01/01/2018|31/01/2018|2 985|318,55
13295_GEO (0253BR)|7210817415|01/02/2018|28/02/2018|2 703|289,33
13295_GEO (0253BR)|7010677549|01/03/2018|31/03/2018|2 997|319,80
13295_GEO (0253BR)|7010680438|01/04/2018|30/04/2018|2 930|312,86
13295_GEO (0253BR)|7010682137|01/05/2018|31/05/2018|3 052|325,50
13295_GEO (0253BR)|7220781902|01/06/2018|30/06/2018|2 990|319,07
13295_GEO (0253BR)|7010687678|01/07/2018|31/07/2018|3 119|341,56
13295_GEO (0253BR)|7010690351|01/08/2018|31/08/2018|3 163|345,95
13295_GEO (0253BR)|7111711918|01/09/2018|30/09/2018|2 971|328,27
13295_GEO (0253BR)|7010695617|01/10/2018|31/10/2018|3 043|336,12
13295_GEO (0253BR)|7010698165|01/11/2018|30/11/2018|2 931|324,07
13295_GEO (0253BR)|7010700707|01/12/2018|31/12/2018|3 018|333,32
13295_GEO (0253BR)|7010705826|01/01/2019|31/01/2019|3 000|323,52
13295_GEO (0253BR)|7010709596|01/02/2019|28/02/2019|2 710|293,13
13295_GEO (0253BR)|7010713458|01/03/2019|31/03/2019|2 998|323,31
13295_GEO (0253BR)|7010715460|01/04/2019|30/04/2019|2 902|313,33
13295_GEO (0253BR)|7010722067|01/05/2019|31/05/2019|3 012|324,84
13295_GEO (0253BR)|7010724608|01/06/2019|30/06/2019|3 073|330,63
13295_GEO (0253BR)|7010726429|01/07/2019|31/07/2019|3 291|353,23
13295_GEO (0253BR)|7010729457|01/08/2019|31/08/2019|3 312|355,37
13295_GEO (0253BR)|7010732116|01/09/2019|30/09/2019|3 132|336,89
13295_GEO (0253BR)|7121624240|01/10/2019|31/10/2019|3 232|347,43
13295_GEO (0253BR)|7131455831|01/11/2019|30/11/2019|3 125|335,97
13295_GEO (0253BR)|7010740688|01/12/2019|31/12/2019|3 176|341,30
13295_GEO (0253BR)|7010746361|01/01/2020|31/01/2020|3 225|412,34
13295_GEO (0253BR)|7010748665|01/02/2020|29/02/2020|3 142|401,87
13295_GEO (0253BR)|7010752918|01/03/2020|31/03/2020|3 331|423,53
13295_GEO (0253BR)|7010755640|01/04/2020|30/04/2020|3 205|408,05
13295_GEO (0253BR)|7010757872|01/05/2020|31/05/2020|3 313|421,54
13295_GEO (0253BR)|7010760286|01/06/2020|30/06/2020|3 314|421,33
13295_GEO (0253BR)|7141418415|01/07/2020|31/07/2020|3 445|437,46
13295_GEO (0253BR)|7010765495|01/08/2020|31/08/2020|3 511|445,49
13295_GEO (0253BR)|7010768590|01/09/2020|30/09/2020|3 331|423,42
13295_GEO (0253BR)|7010772265|01/10/2020|31/10/2020|3 408|433,34
13295_GEO (0253BR)|7010775227|01/11/2020|30/11/2020|3 261|405,90
13296_GEO (0253KO)|7293511510|01/01/2018|31/01/2018|1 758|219,61
13296_GEO (0253KO)|7293522867|01/02/2018|28/02/2018|1 609|201,66
13296_GEO (0253KO)|7293319851|01/03/2018|31/03/2018|1 774|221,54
13296_GEO (0253KO)|7293534003|01/04/2018|30/04/2018|1 738|217,20
13296_GEO (0253KO)|7293413195|01/05/2018|31/05/2018|1 830|228,29
13296_GEO (0253KO)|7293543396|01/06/2018|30/06/2018|1 783|222,62
13296_GEO (0253KO)|7293752671|01/07/2018|31/07/2018|1 876|233,96
13296_GEO (0253KO)|7293331014|01/08/2018|31/08/2018|1 897|236,49
13296_GEO (0253KO)|7292415194|01/09/2018|30/09/2018|1 762|221,60
13296_GEO (0253KO)|7293114846|01/10/2018|31/10/2018|1 783|224,15
13296_GEO (0253KO)|7294313621|01/11/2018|30/11/2018|1 712|215,54
13296_GEO (0253KO)|7293020499|01/12/2018|31/12/2018|1 767|222,21
13296_GEO (0253KO)|7293335434|01/01/2019|31/01/2019|1 761|243,20
13296_GEO (0253KO)|7294044545|01/02/2019|28/02/2019|1 593|220,75
13296_GEO (0253KO)|7292604722|01/03/2019|31/03/2019|1 766|243,86
13296_GEO (0253KO)|7294049310|01/04/2019|30/04/2019|1 725|238,39
13296_GEO (0253KO)|7294051715|01/05/2019|31/05/2019|1 790|247,07
13296_GEO (0253KO)|7293608854|01/06/2019|30/06/2019|1 843|254,15
13296_GEO (0253KO)|7292425654|01/07/2019|31/07/2019|1 857|256,02
13296_GEO (0253KO)|7293613757|01/08/2019|31/08/2019|1 873|258,16
13296_GEO (0253KO)|7293344257|01/09/2019|30/09/2019|1 736|239,86
13296_GEO (0253KO)|7292217276|01/10/2019|31/10/2019|2 292|314,15
13296_GEO (0253KO)|7294323922|01/11/2019|30/11/2019|2 333|319,62
13296_GEO (0253KO)|7294326246|01/12/2019|31/12/2019|2 416|330,71
13296_GEO (0253KO)|7294059396|01/01/2020|31/01/2020|2 421|329,57
13296_GEO (0253KO)|7294525921|01/02/2020|29/02/2020|2 264|308,77
13296_GEO (0253KO)|7293937310|01/03/2020|31/03/2020|2 427|330,36
13296_GEO (0253KO)|7294061862|01/04/2020|30/04/2020|2 452|333,68
13296_GEO (0253KO)|7293422362|01/05/2020|31/05/2020|2 535|344,67
13296_GEO (0253KO)|7292712403|01/06/2020|30/06/2020|2 471|336,19
13296_GEO (0253KO)|7292714655|01/07/2020|31/07/2020|2 613|355,00
13296_GEO (0253KO)|7293774998|01/08/2020|31/08/2020|2 666|362,03
13296_GEO (0253KO)|7294429343|01/09/2020|30/09/2020|2 539|345,20
13296_GEO (0253KO)|7294130727|01/10/2020|31/10/2020|2 609|354,47
13296_GEO (0253KO)|7294332763|01/11/2020|30/11/2020|2 518|333,57
13298_GEO (0254BB)|1300082549|01/01/2018|31/01/2018|3 575|505,19
13298_GEO (0254BB)|1300082549|01/02/2018|28/02/2018|3 611|512,41
13298_GEO (0254BB)|1300082549|01/03/2018|31/03/2018|3 119|436,90
13298_GEO (0254BB)|1300082549|01/04/2018|30/04/2018|1 981|270,73
13298_GEO (0254BB)|1300082549|01/05/2018|31/05/2018|2 672|361,52
13298_GEO (0254BB)|1300082549|01/06/2018|30/06/2018|2 733|368,51
13298_GEO (0254BB)|1300082549|01/07/2018|31/07/2018|3 941|542,89
13298_GEO (0254BB)|1300082549|01/08/2018|31/08/2018|4 500|619,49
13298_GEO (0254BB)|1300082549|01/09/2018|30/09/2018|2 287|308,31
13298_GEO (0254BB)|1300082549|01/10/2018|31/10/2018|2 047|276,10
13298_GEO (0254BB)|1300082549|01/11/2018|30/11/2018|1 743|236,84
13298_GEO (0254BB)|1300082549|01/12/2018|31/12/2018|2 247|308,77
13298_GEO (0254BB)|1300003030|01/01/2019|31/01/2019|4 275|569,76
13298_GEO (0254BB)|1300003030|01/02/2019|28/02/2019|3 640|488,15
13298_GEO (0254BB)|1300003030|01/03/2019|31/03/2019|2 875|384,14
13298_GEO (0254BB)|1300003030|01/04/2019|30/04/2019|1 854|245,74
13298_GEO (0254BB)|1300003030|01/05/2019|31/05/2019|1 967|252,57
13298_GEO (0254BB)|1300003030|01/06/2019|30/06/2019|2 836|367,09
13298_GEO (0254BB)|1300003030|01/07/2019|31/07/2019|3 966|526,48
13298_GEO (0254BB)|1300003030|01/08/2019|31/08/2019|4 455|584,28
13298_GEO (0254BB)|#|01/09/2019|30/09/2019|2 643|334,09
13298_GEO (0254BB)|1300003030|01/10/2019|31/10/2019|2 010|256,85
13298_GEO (0254BB)|1300003030|01/11/2019|30/11/2019|1 827|247,79
13298_GEO (0254BB)|9200078815|01/12/2019|31/12/2019|1 610|207,73
13298_GEO (0254BB)|1300003030|01/01/2020|31/01/2020|1 467|231,67
13298_GEO (0254BB)|1300003030|01/02/2020|29/02/2020|1 392|220,57
13298_GEO (0254BB)|1300003030|01/03/2020|31/03/2020|1 464|231,32
13298_GEO (0254BB)|1300003030|01/04/2020|30/04/2020|1 426|224,87
13298_GEO (0254BB)|1300003030|01/05/2020|31/05/2020|1 481|232,72
13298_GEO (0254BB)|1300003030|01/06/2020|30/06/2020|1 461|229,42
13298_GEO (0254BB)|#|01/07/2020|31/07/2020|1 525|238,51
13298_GEO (0254BB)|1300003030|01/08/2020|31/08/2020|1 504|235,60
13298_GEO (0254BB)|1300003030|01/09/2020|30/09/2020|1 423|223,76
13298_GEO (0254BB)|1300003030|01/10/2020|31/10/2020|1 458|229,10
13298_GEO (0254BB)|1300003030|01/11/2020|30/11/2020|1 391|191,90
13299_GEO (0254BR)|18440032|01/01/2018|31/01/2018|2 085|316,50
13299_GEO (0254BR)|18770051|01/02/2018|28/02/2018|2 386|362,67
13299_GEO (0254BR)|18440087|01/03/2018|31/03/2018|2 980|452,66
13299_GEO (0254BR)|18440109|01/04/2018|30/04/2018|2 651|413,56
13299_GEO (0254BR)|18440133|01/05/2018|31/05/2018|2 888|452,26
13299_GEO (0254BR)|18440157|01/06/2018|30/06/2018|3 039|472,87
13299_GEO (0254BR)|18440181|01/07/2018|31/07/2018|3 160|491,70
13299_GEO (0254BR)|18440206|01/08/2018|31/08/2018|3 428|528,60
13299_GEO (0254BR)|18440226|01/09/2018|30/09/2018|2 670|419,19
13299_GEO (0254BR)|18440251|01/10/2018|31/10/2018|3 337|515,57
13299_GEO (0254BR)|18440281|01/11/2018|30/11/2018|2 571|393,36
13299_GEO (0254BR)|19440008|01/12/2018|31/12/2018|3 261|500,24
13299_GEO (0254BR)|19440032|01/01/2019|31/01/2019|3 389|568,67
13299_GEO (0254BR)|19440060|01/02/2019|28/02/2019|2 969|501,46
13299_GEO (0254BR)|19440100|01/03/2019|31/03/2019|3 309|560,21
13299_GEO (0254BR)|19440123|01/04/2019|30/04/2019|3 288|562,58
13299_GEO (0254BR)|19440142|01/05/2019|31/05/2019|3 429|584,30
13299_GEO (0254BR)|19440172|01/06/2019|30/06/2019|3 473|598,05
13299_GEO (0254BR)|19440198|01/07/2019|31/07/2019|3 531|603,80
13299_GEO (0254BR)|19440218|01/08/2019|31/08/2019|3 738|637,70
13299_GEO (0254BR)|19440244|01/09/2019|30/09/2019|2 950|501,80
13299_GEO (0254BR)|19440272|01/10/2019|31/10/2019|3 417|570,64
13299_GEO (0254BR)|19440296|01/11/2019|30/11/2019|2 422|403,75
13299_GEO (0254BR)|19440326|01/12/2019|31/12/2019|2 607|432,76
13299_GEO (0254BR)|20440009|01/01/2020|31/01/2020|2 807|460,35
13299_GEO (0254BR)|20440035|01/02/2020|29/02/2020|2 336|385,91
13299_GEO (0254BR)|20440081|01/03/2020|31/03/2020|2 594|430,09
13299_GEO (0254BR)|20440108|01/04/2020|30/04/2020|2 960|493,94
13299_GEO (0254BR)|20440133|01/05/2020|31/05/2020|2 884|486,24
13299_GEO (0254BR)|10440167|01/06/2020|30/06/2020|3 186|537,48
13299_GEO (0254BR)|20440188|01/07/2020|31/07/2020|3 423|575,41
13299_GEO (0254BR)|20440221|01/08/2020|31/08/2020|3 814|639,61
13299_GEO (0254BR)|20440241|01/09/2020|30/09/2020|3 168|531,91
13299_GEO (0254BR)|20440268|01/10/2020|31/10/2020|3 475|575,46
13301_GEO (0254KO)|7227226155|01/01/2018|31/12/2018|29 080|3 800,56
13301_GEO (0254KO)|7294042139|01/01/2019|31/01/2019|2 881|409,72
13301_GEO (0254KO)|7294044546|01/02/2019|28/02/2019|2 350|338,31
13301_GEO (0254KO)|7292604723|01/03/2019|31/03/2019|2 441|334,05
13301_GEO (0254KO)|7294049311|01/04/2019|30/04/2019|2 330|319,22
13301_GEO (0254KO)|7294051716|01/05/2019|31/05/2019|2 424|331,78
13301_GEO (0254KO)|7293608855|01/06/2019|30/06/2019|2 503|342,34
13301_GEO (0254KO)|7292425655|01/07/2019|31/07/2019|2 552|348,89
13301_GEO (0254KO)|7293613758|01/08/2019|31/08/2019|2 512|343,54
13301_GEO (0254KO)|7293344258|01/09/2019|30/09/2019|2 439|333,79
13301_GEO (0254KO)|7292217277|01/10/2019|31/10/2019|2 655|362,65
13301_GEO (0254KO)|7293616107|01/11/2019|30/11/2019|2 626|358,77
13301_GEO (0254KO)|7294326247|01/12/2019|31/12/2019|2 675|365,32
13301_GEO (0254KO)|7294059397|01/01/2020|31/01/2020|2 684|364,41
13301_GEO (0254KO)|7294525922|01/02/2020|29/02/2020|2 683|364,28
13301_GEO (0254KO)|7293937311|01/03/2020|31/03/2020|2 801|379,91
13301_GEO (0254KO)|7294061863|01/04/2020|30/04/2020|2 684|364,41
13301_GEO (0254KO)|7293422363|01/05/2020|31/05/2020|2 772|376,07
13301_GEO (0254KO)|7292712404|01/06/2020|30/06/2020|2 716|368,65
13301_GEO (0254KO)|7292714656|01/07/2020|31/07/2020|2 853|386,80
13301_GEO (0254KO)|7293774999|01/08/2020|31/08/2020|2 887|391,30
13301_GEO (0254KO)|7294429344|01/09/2020|30/09/2020|2 761|374,61
13301_GEO (0254KO)|7294130728|01/10/2020|31/10/2020|2 843|385,47
13301_GEO (0254KO)|7294332764|01/11/2020|30/11/2020|2 722|369,44
13302_GEO (0255BB)|1300082549|01/01/2018|31/01/2018|679|95,28
13302_GEO (0255BB)|1300082549|01/02/2018|28/02/2018|690|96,49
13302_GEO (0255BB)|1300082549|01/03/2018|31/03/2018|704|96,86
13302_GEO (0255BB)|1300082549|01/04/2018|30/04/2018|623|87,62
13302_GEO (0255BB)|1300082549|01/05/2018|31/05/2018|647|90,62
13302_GEO (0255BB)|1300082549|01/06/2018|30/06/2018|630|88,59
13302_GEO (0255BB)|1300082549|01/07/2018|31/07/2018|654|91,71
13302_GEO (0255BB)|1300082549|01/08/2018|31/08/2018|661|92,69
13302_GEO (0255BB)|1300082549|01/09/2018|30/09/2018|625|88,38
13302_GEO (0255BB)|1300082549|01/10/2018|31/10/2018|633|89,36
13302_GEO (0255BB)|1300082549|01/11/2018|30/11/2018|645|90,65
13302_GEO (0255BB)|1300082549|01/12/2018|31/12/2018|690|96,17
13302_GEO (0255BB)|1300003030|01/01/2019|31/01/2019|748|99,73
13302_GEO (0255BB)|1300003030|01/02/2019|28/02/2019|613|83,65
13302_GEO (0255BB)|1300003030|01/03/2019|31/03/2019|647|88,01
13302_GEO (0255BB)|1300003030|01/04/2019|30/04/2019|623|85,27
13302_GEO (0255BB)|1300003030|01/05/2019|31/05/2019|643|87,64
13302_GEO (0255BB)|1300003030|01/06/2019|30/06/2019|658|89,91
13302_GEO (0255BB)|1300003030|01/07/2019|31/07/2019|657|89,56
13302_GEO (0255BB)|1300003030|01/08/2019|31/08/2019|658|89,71
13302_GEO (0255BB)|#|01/09/2019|30/09/2019|626|85,70
13302_GEO (0255BB)|1300003030|01/10/2019|31/10/2019|647|88,08
13302_GEO (0255BB)|1300003030|01/11/2019|30/11/2019|625|85,49
13302_GEO (0255BB)|9200078815|01/12/2019|31/12/2019|675|91,24
13302_GEO (0255BB)|1300003030|01/01/2020|31/01/2020|685|121,37
13302_GEO (0255BB)|1300003030|01/02/2020|29/02/2020|622|112,12
13302_GEO (0255BB)|1300003030|01/03/2020|31/03/2020|665|118,91
13302_GEO (0255BB)|1300003030|01/04/2020|30/04/2020|629|113,43
13302_GEO (0255BB)|1300003030|01/05/2020|31/05/2020|644|116,15
13302_GEO (0255BB)|1300003030|01/06/2020|30/06/2020|631|113,80
13302_GEO (0255BB)|#|01/07/2020|31/07/2020|657|117,94
13302_GEO (0255BB)|1300003030|01/08/2020|31/08/2020|662|118,43
13302_GEO (0255BB)|1300003030|01/09/2020|30/09/2020|821|137,26
13302_GEO (0255BB)|1300003030|01/10/2020|31/10/2020|927|151,01
13302_GEO (0255BB)|1300003030|01/11/2020|30/11/2020|949|130,33
13303_GEO (0255BR)|7180952851|01/01/2018|06/05/2018|7 615|904,66
13303_GEO (0255BR)|7010699525|07/05/2018|31/12/2018|15 044|1 781,52
13303_GEO (0255BR)|7010739801|01/01/2019|31/12/2019|22 408|2 613,18
13304_GEO (0255KO)|OF022/2018|30/12/2017|01/02/2018|2 042|232,01
13304_GEO (0255KO)|OF029/2018|01/02/2018|28/02/2018|1 753|212,46
13304_GEO (0255KO)|OF054/2018|01/03/2018|29/03/2018|1 850|215,34
13304_GEO (0255KO)|OF062/2018|30/03/2018|30/04/2018|2 039|269,35
13304_GEO (0255KO)|OF092/2018|01/05/2018|30/05/2018|2 002|287,49
13304_GEO (0255KO)|OF099/2018|31/05/2018|02/07/2018|2 115|307,52
13304_GEO (0255KO)|OF127/2018|03/07/2018|01/08/2018|2 059|299,79
13304_GEO (0255KO)|OF131/2018|02/08/2018|31/08/2018|2 047|300,29
13304_GEO (0255KO)|OF161/2018|01/09/2018|30/09/2018|2 046|270,89
13304_GEO (0255KO)|OF182/2018|01/10/2018|31/10/2018|1 898|237,25
13304_GEO (0255KO)|OF199/2018|01/11/2018|30/11/2018|1 849|228,17
13304_GEO (0255KO)|OF216/218|01/12/2018|31/12/2018|1 933|259,80
13304_GEO (0255KO)|OF018/2019|01/01/2019|31/01/2019|2 144|334,89
13304_GEO (0255KO)|OF035/2019|01/02/2019|28/02/2019|1 579|220,02
13304_GEO (0255KO)|OF050/2019|01/03/2019|31/03/2019|1 981|313,39
13304_GEO (0255KO)|OF088/2019|01/04/2019|30/04/2019|1 805|276,35
13304_GEO (0255KO)|OF109/2019|01/05/2019|31/05/2019|1 933|287,44
13304_GEO (0255KO)|OF119/2019|01/06/2019|30/06/2019|2 053|319,65
13304_GEO (0255KO)|OF152/2019|01/07/2019|31/07/2019|2 022|296,02
13304_GEO (0255KO)|OF171/2019|01/08/2019|31/08/2019|2 222|333,97
13304_GEO (0255KO)|OF194/2019|01/09/2019|30/09/2019|2 262|324,82
13304_GEO (0255KO)|OF221/2019|01/10/2019|31/10/2019|2 122|292,62
13304_GEO (0255KO)|OF242/2019|01/11/2019|30/11/2019|2 380|320,59
13304_GEO (0255KO)|OF250/2019|01/12/2019|31/12/2019|2 118|294,83
13304_GEO (0255KO)|OF006/2020|01/01/2020|31/01/2020|2 549|327,80
13304_GEO (0255KO)|OF029/2020|01/02/2020|29/02/2020|2 242|281,98
13304_GEO (0255KO)|OF054/2020|01/03/2020|31/03/2020|2 257|437,18
13304_GEO (0255KO)|OF076/2020|01/04/2020|30/04/2020|2 306|526,23
13304_GEO (0255KO)|OF099/2020|01/05/2020|31/05/2020|2 452|488,68
13304_GEO (0255KO)|OF122/2020|01/06/2020|30/06/2020|2 326|450,31
13304_GEO (0255KO)|OF144/2020|01/07/2020|31/07/2020|2 322|558,07
13304_GEO (0255KO)|OF163/2020|01/08/2020|31/08/2020|2 447|483,04
13304_GEO (0255KO)|OF184/2020|01/09/2020|30/09/2020|2 380|453,63
13304_GEO (0255KO)|2062020|01/10/2020|31/10/2020|2 442|442,25
13304_GEO (0255KO)|2272020|01/11/2020|30/11/2020|2 298|428,81
13305_GEO (0256BB)|1300003027|01/01/2018|31/12/2018|26 406|3 767,91
13305_GEO (0256BB)|9200078808|01/01/2019|31/12/2019|27 973|3 867,23
13308_GEO (0256BR)|7111716544|01/01/2018|16/10/2018|16 171|1 939,44
13308_GEO (0256BR)|7161067553|17/10/2018|12/11/2018|1 632|194,88
13308_GEO (0256BR)|7010700233|13/11/2018|31/12/2018|2 825|339,18
13308_GEO (0256BR)|7010740439|01/01/2019|31/12/2019|21 100|2 479,16
13309_GEO (0256KO)|7293511510|01/01/2018|31/01/2018|2 414|298,65
13309_GEO (0256KO)|7293522867|01/02/2018|28/02/2018|2 428|300,34
13309_GEO (0256KO)|7293319851|01/03/2018|31/03/2018|2 462|304,43
13309_GEO (0256KO)|7293534003|01/04/2018|30/04/2018|2 123|263,59
13309_GEO (0256KO)|7293413195|01/05/2018|31/05/2018|2 201|272,99
13309_GEO (0256KO)|7293543396|01/06/2018|30/06/2018|2 147|266,48
13309_GEO (0256KO)|7293752671|01/07/2018|31/07/2018|2 242|278,08
13309_GEO (0256KO)|7293331014|01/08/2018|31/08/2018|2 205|273,62
13309_GEO (0256KO)|7292415194|01/09/2018|30/09/2018|2 044|255,82
13309_GEO (0256KO)|7293114846|01/10/2018|31/10/2018|2 092|261,65
13309_GEO (0256KO)|7294313621|01/11/2018|30/11/2018|2 103|262,98
13309_GEO (0256KO)|7293020499|01/12/2018|31/12/2018|2 316|288,83
13309_GEO (0256KO)|7293335434|01/01/2019|31/01/2019|2 446|334,72
13309_GEO (0256KO)|7294044545|01/02/2019|28/02/2019|2 014|277,00
13309_GEO (0256KO)|7292604722|01/03/2019|31/03/2019|2 106|289,29
13309_GEO (0256KO)|7294049310|01/04/2019|30/04/2019|2 020|277,80
13309_GEO (0256KO)|7294051715|01/05/2019|31/05/2019|2 082|286,09
13309_GEO (0256KO)|7293608854|01/06/2019|30/06/2019|2 139|293,70
13309_GEO (0256KO)|7292425654|01/07/2019|31/07/2019|2 210|303,19
13309_GEO (0256KO)|7293613757|01/08/2019|31/08/2019|2 218|304,26
13309_GEO (0256KO)|7293344257|01/09/2019|30/09/2019|2 092|287,42
13309_GEO (0256KO)|7292217276|01/10/2019|31/10/2019|2 162|296,78
13309_GEO (0256KO)|7294323922|01/11/2019|30/11/2019|2 076|285,28
13309_GEO (0256KO)|7294326246|01/12/2019|31/12/2019|2 249|308,40
13309_GEO (0256KO)|7294059396|01/01/2020|31/01/2020|2 293|312,61
13309_GEO (0256KO)|7294525921|01/02/2020|29/02/2020|2 007|274,73
13309_GEO (0256KO)|7293937310|01/03/2020|31/03/2020|2 159|294,86
13309_GEO (0256KO)|7294061862|01/04/2020|30/04/2020|2 067|282,67
13309_GEO (0256KO)|7293422362|01/05/2020|31/05/2020|2 073|283,47
13309_GEO (0256KO)|7292712403|01/06/2020|30/06/2020|2 199|300,16
13309_GEO (0256KO)|7292714655|01/07/2020|31/07/2020|2 438|331,82
13309_GEO (0256KO)|7293774998|01/08/2020|31/08/2020|2 486|338,18
13309_GEO (0256KO)|7294429343|01/09/2020|30/09/2020|2 395|326,13
13309_GEO (0256KO)|7294130727|01/10/2020|31/10/2020|2 464|335,27
13309_GEO (0256KO)|7294332763|01/11/2020|30/11/2020|2 347|319,77
13311_GEO (0257BB)|1300003029|01/01/2018|31/12/2018|34 975|4 680,13
13311_GEO (0257BB)|9200078810|01/01/2019|31/12/2019|39 129|4 994,64
13315_GEO (0257KO)|1800024|01/01/2018|31/03/2018|6 032|790,19
13315_GEO (0257KO)|1800042|01/04/2018|30/06/2018|5 702|742,40
13315_GEO (0257KO)|1800060|01/07/2018|30/09/2018|5 485|725,12
13315_GEO (0257KO)|1800075|01/10/2018|31/12/2018|9 759|1 337,86
13315_GEO (0257KO)|1900025|01/01/2019|31/03/2019|8 019|1 202,85
13315_GEO (0257KO)|1900046|01/04/2019|30/06/2019|6 767|915,58
13315_GEO (0257KO)|1900076|01/07/2019|30/09/2019|6 565|888,51
13315_GEO (0257KO)|1900099|01/10/2019|31/12/2019|7 214|975,26
13315_GEO (0257KO)|200038|01/01/2020|31/03/2020|6 824|922,81
13315_GEO (0257KO)|200068|01/04/2020|30/06/2020|7 746|1 049,12
13315_GEO (0257KO)|200096|01/07/2020|30/09/2020|8 345|1 124,07
13316_GEO (0258BB)|1300082549|01/01/2018|31/01/2018|2 408|312,67
13316_GEO (0258BB)|1300082549|01/02/2018|28/02/2018|2 171|282,88
13316_GEO (0258BB)|1300082549|01/03/2018|31/03/2018|2 408|312,78
13316_GEO (0258BB)|1300082549|01/04/2018|30/04/2018|2 358|306,40
13316_GEO (0258BB)|1300082549|01/05/2018|31/05/2018|2 439|316,61
13316_GEO (0258BB)|1300082549|01/06/2018|30/06/2018|2 330|302,88
13316_GEO (0258BB)|1300082549|01/07/2018|31/07/2018|2 858|369,63
13316_GEO (0258BB)|1300082549|01/08/2018|31/08/2018|2 923|378,18
13316_GEO (0258BB)|1300082549|01/09/2018|30/09/2018|2 793|363,28
13316_GEO (0258BB)|1300082549|01/10/2018|31/10/2018|2 873|373,26
13316_GEO (0258BB)|1300082549|01/11/2018|30/11/2018|2 773|360,56
13316_GEO (0258BB)|1300082549|01/12/2018|31/12/2018|3 042|394,34
13316_GEO (0258BB)|1300082549|01/01/2019|31/01/2019|3 057|377,89
13316_GEO (0258BB)|1300082549|01/02/2019|28/02/2019|2 592|322,03
13316_GEO (0258BB)|1300082549|01/03/2019|31/03/2019|2 894|358,79
13316_GEO (0258BB)|1300082549|01/04/2019|30/04/2019|2 547|316,85
